Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Hit target;Disciplinary failure;Son;Social drinker;Social smoker;Pet;Body mass index;Gabarito_Horas_Falta
28,0;4;4,0;3;178,0;51,0;18;38,0;240,63430349720164;98;0;0;1;0;0;31;4
23,0;9;5,0;1;291,0;32,0;12;39,0;239,75569722493333;92;0;1;1;0;1;25;4
1,0;10;2,0;4;179,0;26,0;9;30,0;263,6426167585356;88;0;0;0;0;0;19;9
22,0;12;4,0;4;361,0;26,0;3;28,0;264,8800636169645;97;0;1;1;0;4;27;8
13,0;2;3,0;2;177,0;52,0;18;38,0;264,19536809009554;97;0;0;1;0;0;31;8
23,0;7;6,0;1;176,0;52,0;18;38,0;238,41430138484367;97;0;0;1;0;0;31;3
13,0;4;4,0;3;249,0;25,0;16;41,0;327,559500636795;96;0;0;1;0;0;23;24
28,0;11;2,0;4;181,0;52,0;18;38,0;268,1660927426052;93;0;0;1;0;0;31;1
28,0;11;5,0;4;177,0;51,0;18;38,0;285,2381433810953;97;0;0;1;0;0;31;4
2,0;11;4,0;4;339,0;16,0;4;28,0;270,8354618216445;93;0;0;0;0;0;25;23
0,0;10;2,0;4;228,0;24,0;9;28,0;284,8202553157583;91;1;1;0;0;2;24;-1
23,0;4;4,0;3;226,0;26,0;9;28,0;330,21487311349665;96;0;1;0;0;2;24;2
23,0;4;4,0;3;328,0;16,0;4;28,0;238,123014079202;98;0;0;0;0;0;25;8
23,0;10;4,0;4;185,0;52,0;18;38,0;252,23222838847715;93;0;0;1;0;0;31;8
18,0;12;6,0;4;182,0;22,0;17;41,0;279,3669342304776;98;0;2;0;1;0;22;2
27,0;1;4,0;2;219,0;26,0;9;28,0;307,2791292684684;95;0;1;0;0;2;24;3
25,0;2;3,0;2;223,0;27,0;9;28,0;262,49991413957355;97;0;1;0;0;2;24;2
18,0;12;2,0;4;236,0;51,0;1;30,0;278,56826484979706;98;0;1;1;0;8;21;7
18,0;2;2,0;2;327,0;16,0;4;27,0;299,8899209364991;99;0;0;0;0;0;25;7
0,0;9;3,0;1;226,0;50,0;12;32,0;295,6707559021048;81;1;0;1;0;0;23;0
25,0;5;6,0;3;183,0;22,0;17;39,0;235,6122984410676;99;0;2;0;1;0;23;8
28,0;2;2,0;2;222,0;25,0;9;28,0;304,5683610932758;99;0;1;0;0;2;24;1
23,0;8;5,0;1;184,0;27,0;9;30,0;264,50032112246873;94;0;0;0;0;0;19;1
27,0;1;2,0;2;119,0;9,0;10;36,0;305,7364365590696;95;0;0;0;0;0;28;2
22,0;4;6,0;3;237,0;11,0;14;38,0;245,0192973109187;91;0;1;0;0;1;29;8
28,0;4;6,0;3;266,0;51,0;11;36,0;323,2659011823268;96;0;4;1;0;0;23;5
27,0;3;2,0;2;177,0;52,0;18;38,0;221,51019480706063;99;0;0;1;0;0;30;3
27,0;1;4,0;2;115,0;10,0;10;36,0;308,4132844125927;95;0;0;0;0;0;28;2
10,0;10;2,0;4;363,0;52,0;3;28,0;262,77794401888514;88;0;1;1;0;4;27;8
23,0;12;2,0;4;229,0;27,0;9;28,0;281,4907561943517;98;0;1;0;0;2;24;2
18,0;1;6,0;2;177,0;21,0;17;40,0;310,5892492050365;96;0;2;0;1;0;22;2
13,0;9;2,0;4;178,0;52,0;18;38,0;290,5217865332791;81;0;0;1;0;0;31;8
23,0;12;3,0;4;245,0;24,0;14;47,0;259,6683168997833;97;0;2;0;0;1;32;0
28,0;6;3,0;3;244,0;25,0;16;41,0;257,545589367363;95;0;0;1;0;0;23;4
28,0;8;5,0;1;291,0;31,0;12;40,0;249,5790084561631;93;0;1;1;0;1;25;3
0,0;3;5,0;3;240,0;24,0;16;41,0;246,6589454703825;98;1;0;1;0;0;23;0
28,0;9;3,0;1;120,0;10,0;10;37,0;262,0716107142885;87;0;0;0;0;0;28;2
11,0;6;6,0;3;177,0;51,0;18;38,0;376,3569169373952;94;0;0;1;0;0;31;1
13,0;8;5,0;1;119,0;13,0;18;50,0;265,6267171675128;94;0;1;1;0;0;31;2
23,0;10;4,0;4;257,0;25,0;14;46,0;251,60171482882384;93;0;2;0;0;1;32;2
13,0;3;4,0;3;119,0;13,0;18;50,0;246,3164714794123;98;0;1;1;0;0;31;8
19,0;5;3,0;3;220,0;25,0;9;28,0;378,7062850372893;92;0;1;0;0;2;24;7
14,0;11;2,0;4;293,0;26,0;12;40,0;307,9232213977477;93;0;1;1;0;1;25;41
23,0;10;3,0;4;114,0;9,0;10;37,0;253,74831759831252;93;0;0;0;0;0;28;2
14,0;11;2,0;4;285,0;30,0;12;40,0;304,4415816903766;93;0;1;1;0;1;25;40
16,0;4;3,0;3;238,0;16,0;8;32,0;250,1211326610049;91;0;0;0;0;0;25;5
19,0;1;2,0;2;116,0;10,0;10;37,0;309,2643541204303;95;0;0;0;0;0;28;1
22,0;12;4,0;4;359,0;50,0;3;28,0;258,4093356196392;97;0;1;1;0;4;27;8
10,0;6;4,0;3;115,0;11,0;10;37,0;277,16176491659354;96;0;0;0;0;0;27;8
4,0;12;5,0;4;241,0;25,0;16;41,0;237,52270660129983;93;0;0;1;0;0;23;9
0,0;9;3,0;4;291,0;37,0;13;33,0;241,34492175635648;92;1;2;1;0;1;30;0
27,0;2;6,0;2;178,0;51,0;18;38,0;249,98706796064133;96;0;0;1;0;0;31;3
23,0;9;6,0;1;226,0;25,0;14;47,0;261,531541137247;87;0;2;0;0;1;32;-1
27,0;3;2,0;2;183,0;50,0;18;38,0;222,79193256886865;99;0;0;1;0;0;31;3
19,0;10;5,0;4;256,0;49,0;11;36,0;253,6716646205597;93;0;4;1;0;0;23;16
22,0;5;6,0;3;358,0;53,0;3;28,0;381,1601167222729;92;0;1;1;0;4;27;8
27,0;2;5,0;2;172,0;26,0;9;30,0;268,1266623208811;97;0;0;0;0;0;19;3
6,0;5;4,0;3;226,0;26,0;9;29,0;240,0331146120624;99;0;1;0;0;2;24;3
14,0;11;5,0;4;234,0;25,0;9;28,0;272,2417508427759;93;0;1;0;0;2;24;3
22,0;5;6,0;3;227,0;14,0;15;41,0;237,111366028166;99;0;2;1;0;2;28;7
1,0;10;4,0;4;184,0;27,0;9;30,0;262,6924419125665;88;0;0;0;0;0;19;5
13,0;3;4,0;3;155,0;11,0;14;34,0;225,72086029963967;99;0;2;1;0;0;25;24
10,0;11;2,0;4;157,0;12,0;14;34,0;308,9186317853804;93;0;2;1;0;0;25;32
23,0;9;3,0;1;175,0;50,0;18;38,0;241,5946638153775;92;0;0;1;0;0;31;3
23,0;5;4,0;3;249,0;24,0;14;47,0;247,12797709092743;99;0;2;0;0;1;32;1
28,0;4;6,0;3;305,0;26,0;13;43,0;238,0491529897145;98;0;2;1;1;1;25;8
23,0;1;5,0;2;177,0;42,0;7;27,0;308,7564351191088;95;0;0;0;0;0;21;2
18,0;8;5,0;1;236,0;29,0;12;49,0;205,1629276911363;92;0;1;0;1;5;33;7
23,0;7;5,0;1;287,0;36,0;13;33,0;239,31511035251896;97;0;2;1;0;1;30;3
18,0;1;3,0;2;289,0;36,0;13;33,0;311,3570999881022;95;0;2;1;0;1;30;8
23,0;9;2,0;1;180,0;26,0;9;30,0;260,3443482311883;87;0;0;0;0;0;19;2
23,0;10;2,0;4;187,0;29,0;13;33,0;281,0064457426347;91;0;2;0;0;2;25;9
28,0;9;3,0;1;117,0;10,0;10;36,0;263,0035144332116;87;0;0;0;0;0;28;4
19,0;6;5,0;3;226,0;13,0;18;50,0;271,57921837482314;96;0;1;1;0;0;31;3
23,0;10;5,0;4;292,0;49,0;29;50,0;284,0975412601255;91;0;0;0;0;2;36;2
1,0;10;4,0;4;227,0;15,0;16;58,0;285,2863493263504;91;0;2;0;0;1;22;-1
28,0;4;6,0;3;226,0;50,0;11;36,0;325,91589765752326;95;0;4;1;0;0;23;3
25,0;2;2,0;2;151,0;12,0;14;34,0;264,1031055164519;97;0;2;1;0;0;25;5
28,0;4;6,0;3;264,0;50,0;11;36,0;241,15629481819911;98;0;4;1;0;0;23;5
